Incident Date,Incident Time,Flight ID,Aircraft,Altitude,Airport,Laser Color,Injury,City,State,datetime_utc,year,injury_clean,state_clean,colors_clean
2016-01-09,2336,TCF5152,E170,2400.0,PIT      ,green,NO,Pittsburgh,PENNSYLVANIA,2016-01-09 23:36:00,2016,NO,PENNSYLVANIA,green
2016-01-10,44,AAL5152,E170 ,2500.0,PIT  ,green,NO,Pittsburgh,PENNSYLVANIA,2016-01-10 00:44:00,2016,NO,PENNSYLVANIA,green
2016-01-11,208,AWI3786,CRJ2 ,3000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-01-11 02:08:00,2016,NO,PENNSYLVANIA,green
2016-01-12,300,RPA4643,E170,27000.0,ABE,green,NO,Allentown,PENNSYLVANIA,2016-01-12 03:00:00,2016,NO,PENNSYLVANIA,green
2016-01-19,2315,UAL808,H/B772,12000.0,TYH,green,NO,Harrisburg,PENNSYLVANIA,2016-01-19 23:15:00,2016,NO,PENNSYLVANIA,green
2016-01-21,137,AAL2153,E190/L,19000.0,PHL,green,NO,Philadelphia  ,PENNSYLVANIA,2016-01-21 01:37:00,2016,NO,PENNSYLVANIA,green
2016-01-27,150,PS3,HELI,2500.0,ABE,green,NO,Allentown,PENNSYLVANIA,2016-01-27 01:50:00,2016,NO,PENNSYLVANIA,green
2016-01-28,14,N24SM,H25B ,3000.0,MDT,green,NO,Harrisburg   ,PENNSYLVANIA,2016-01-28 00:14:00,2016,NO,PENNSYLVANIA,green
2016-01-28,108,RPA4508,E170 ,6000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-01-28 01:08:00,2016,NO,PENNSYLVANIA,green
2016-01-28,208,RPA0105,E170 ,11000.0,ABE,green,NO,Allentown,PENNSYLVANIA,2016-01-28 02:08:00,2016,NO,PENNSYLVANIA,green
2016-01-28,221,PENNSTAR3,HELO,2500.0,ABE,green,NO,Allentown,PENNSYLVANIA,2016-01-28 02:21:00,2016,NO,PENNSYLVANIA,green
2016-01-29,54,AWI3921,CRJ2,2500.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-01-29 00:54:00,2016,NO,PENNSYLVANIA,green
2016-01-31,2329,ASQ4543,E145,19000.0,AVP,green,NO,Wilkes-Barre-Scranton,PENNSYLVANIA,2016-01-31 23:29:00,2016,NO,PENNSYLVANIA,green
2016-02-01,112,RPA4358,E170,9000.0,PIT,green,NO,Pittsburgh,PENNSYLVANIA,2016-02-01 01:12:00,2016,NO,PENNSYLVANIA,green
2016-02-01,208,N35148,C172,3000.0,ABE,green,NO,Allentown,PENNSYLVANIA,2016-02-01 02:08:00,2016,NO,PENNSYLVANIA,green
2016-02-03,245,AAL1948,E190,,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-02-03 02:45:00,2016,NO,PENNSYLVANIA,green
2016-02-04,155,UAL1838,B737,15000.0,PHL,green,NO,Huntington,PENNSYLVANIA,2016-02-04 01:55:00,2016,NO,PENNSYLVANIA,green
2016-02-04,345,SKV7548,E170,5000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-02-04 03:45:00,2016,NO,PENNSYLVANIA,green
2016-02-07,120,LBQ968,BE58,8000.0,TDT,green,NO,Tidioute,PENNSYLVANIA,2016-02-07 01:20:00,2016,NO,PENNSYLVANIA,green
2016-02-07,2310,UAL1518,B739,13000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-02-07 23:10:00,2016,NO,PENNSYLVANIA,green
2016-02-08,50,RPA4686,E170,2000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-02-08 00:50:00,2016,NO,PENNSYLVANIA,green
2016-02-19,145,MYSTIC,CH47F,1500.0,MUI,green,YES,Fort Indiantown Gap,PENNSYLVANIA,2016-02-19 01:45:00,2016,YES,PENNSYLVANIA,green
2016-02-21,501,PHL PD,TC2 Helicopter,500.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-02-21 05:01:00,2016,NO,PENNSYLVANIA,green
2016-02-21,501,TC2,HELO,500.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-02-21 05:01:00,2016,NO,PENNSYLVANIA,green
2016-02-28,210,UAL2282,737,7600.0,PTW,green,NO,Pottstown,PENNSYLVANIA,2016-02-28 02:10:00,2016,NO,PENNSYLVANIA,green
2016-03-05,315,RPA4443,E170,28000.0,ABE,green,NO,Allentown,PENNSYLVANIA,2016-03-05 03:15:00,2016,NO,PENNSYLVANIA,green
2016-03-09,300,AAL1712,A321,6000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-03-09 03:00:00,2016,NO,PENNSYLVANIA,green
2016-03-09,2323,BLITZ66,AH64,1200.0,RDG,green,NO,Reading,PENNSYLVANIA,2016-03-09 23:23:00,2016,NO,PENNSYLVANIA,green
2016-03-12,322,AAL795,E190,23000.0,HAR,green,NO,Harrisburg,PENNSYLVANIA,2016-03-12 03:22:00,2016,NO,PENNSYLVANIA,green
2016-03-16,228,UPS1189,H/B767/L,36000.0,THS,green,NO,St. Thomas,PENNSYLVANIA,2016-03-16 02:28:00,2016,NO,PENNSYLVANIA,green
2016-03-23,51,BATON53,C130 ,1600.0,MDT,green,NO,Harrisburg,PENNSYLVANIA,2016-03-23 00:51:00,2016,NO,PENNSYLVANIA,green
2016-04-02,31,LN2,HELO,15000.0,UNV,unkn,NO,State College,PENNSYLVANIA,2016-04-02 00:31:00,2016,NO,PENNSYLVANIA,unknown
2016-04-02,47,ASQ4051,E45X,13000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-04-02 00:47:00,2016,NO,PENNSYLVANIA,green
2016-04-02,47,ASQ4071,E45X ,13000.0,ARD,green,NO,Yardley,PENNSYLVANIA,2016-04-02 00:47:00,2016,NO,PENNSYLVANIA,green
2016-04-02,230,LF2,HELO ,1500.0,UNV,unkn,NO,State College,PENNSYLVANIA,2016-04-02 02:30:00,2016,NO,PENNSYLVANIA,unknown
2016-04-03,138,AWI3939,CRJ2,17000.0,RDG,green,NO,Reading,PENNSYLVANIA,2016-04-03 01:38:00,2016,NO,PENNSYLVANIA,green
2016-04-03,145,AWI3839,CRJ2,14000.0,RDG,green,NO,Reading,PENNSYLVANIA,2016-04-03 01:45:00,2016,NO,PENNSYLVANIA,green
2016-04-03,159,N404DP,BE20/G,14000.0,RDG,green,NO,Reading,PENNSYLVANIA,2016-04-03 01:59:00,2016,NO,PENNSYLVANIA,green
2016-04-08,25,LV1,BK117,900.0,ABE,green,NO,Allentown,PENNSYLVANIA,2016-04-08 00:25:00,2016,NO,PENNSYLVANIA,green
2016-04-10,203,State,1604,2500.0,LBE,green,NO,Latrobe,PENNSYLVANIA,2016-04-10 02:03:00,2016,NO,PENNSYLVANIA,green
2016-04-11,15,N440CS,R44 (ROBINSON - Ast,800.0,PNE,green,NO,Philadelphia,PENNSYLVANIA,2016-04-11 00:15:00,2016,NO,PENNSYLVANIA,green
2016-04-15,240,MED1009,HELO,2000.0,AGC,green,NO,Pittsburgh,PENNSYLVANIA,2016-04-15 02:40:00,2016,NO,PENNSYLVANIA,green
2016-04-16,108,AAY1409,A319,6000.0,PIT,green,NO,Pittsburgh,PENNSYLVANIA,2016-04-16 01:08:00,2016,NO,PENNSYLVANIA,green
2016-04-17,49,N220UP,EC35,1500.0,ABE,green,NO,Allentown ,PENNSYLVANIA,2016-04-17 00:49:00,2016,NO,PENNSYLVANIA,green
2016-04-17,50,N481LF,EC-145,2000.0,91PN,green,NO,Pottsville,PENNSYLVANIA,2016-04-17 00:50:00,2016,NO,PENNSYLVANIA,green
2016-04-17,313,AAL138,B738,10000.0,ABE,green,NO,Allentown ,PENNSYLVANIA,2016-04-17 03:13:00,2016,NO,PENNSYLVANIA,green
2016-04-18,355,UPS1131,B757,12000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-04-18 03:55:00,2016,NO,PENNSYLVANIA,green
2016-04-20,120,AWI3950,CRJ2,2500.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-04-20 01:20:00,2016,NO,PENNSYLVANIA,green
2016-04-22,310,DAL1790,MD90,2100.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-04-22 03:10:00,2016,NO,PENNSYLVANIA,green
2016-04-23,310,DAL1791,MD90 (BOEING - MD-9,2100.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-04-23 03:10:00,2016,NO,PENNSYLVANIA,green
2016-04-23,315,LOF2907,E45X,2500.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-04-23 03:15:00,2016,NO,PENNSYLVANIA,green
2016-04-23,320,FFT1058,A320,3000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-04-23 03:20:00,2016,NO,PENNSYLVANIA,green
2016-05-07,225,DAL1596,B737,13000.0,ABE,green,NO,Allentown,PENNSYLVANIA,2016-05-07 02:25:00,2016,NO,PENNSYLVANIA,green
2016-05-07,246,SWA3481,B737,12000.0,ABE,green,NO,Allentown,PENNSYLVANIA,2016-05-07 02:46:00,2016,NO,PENNSYLVANIA,green
2016-05-08,140,RPA3321,E170,3100.0,PIT,white-yellow,NO,Pittsburgh,PENNSYLVANIA,2016-05-08 01:40:00,2016,NO,PENNSYLVANIA,"white,yellow"
2016-05-12,135,RPA4614,E170,2500.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-05-12 01:35:00,2016,NO,PENNSYLVANIA,green
2016-05-16,228,SWA1378,B737,10000.0,ABE,green,NO,Allentown,PENNSYLVANIA,2016-05-16 02:28:00,2016,NO,PENNSYLVANIA,green
2016-05-23,50,N7667S,SK76,2000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-05-23 00:50:00,2016,NO,PENNSYLVANIA,green
2016-05-27,50,N734DY,C172,3500.0,CKZ,green,NO,Perkasie,PENNSYLVANIA,2016-05-27 00:50:00,2016,NO,PENNSYLVANIA,green
2016-05-27,141,ASQ4471,E145,26000.0,PIT,green,NO,Pittsburgh,PENNSYLVANIA,2016-05-27 01:41:00,2016,NO,PENNSYLVANIA,green
2016-05-27,322,WIG7102,C208 ,600.0,ABE,green,NO,Allentown,PENNSYLVANIA,2016-05-27 03:22:00,2016,NO,PENNSYLVANIA,green
2016-05-28,1020,N296PD,HELO,600.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-05-28 10:20:00,2016,NO,PENNSYLVANIA,green
2016-05-29,232,TACAIR3,HELO,600.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-05-29 02:32:00,2016,NO,PENNSYLVANIA,green
2016-06-02,233,AAL367,B738,15000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-06-02 02:33:00,2016,NO,PENNSYLVANIA,green
2016-06-02,306,SWA2820,B737,5000.0,PIT,green,NO,Pittsburgh,PENNSYLVANIA,2016-06-02 03:06:00,2016,NO,PENNSYLVANIA,green
2016-06-04,1215,N297PD,HELO,800.0,PNE,green,NO,Philadelphia,PENNSYLVANIA,2016-06-04 12:15:00,2016,NO,PENNSYLVANIA,green
2016-06-08,144,MED1606,HELO,2400.0,PIT,green,NO,Pittsburgh,PENNSYLVANIA,2016-06-08 01:44:00,2016,NO,PENNSYLVANIA,green
2016-06-11,108,AWI3827,CRJ2,2000.0,PHL,green-purple,NO,Philadelphia,PENNSYLVANIA,2016-06-11 01:08:00,2016,NO,PENNSYLVANIA,"green,purple"
2016-06-11,337,ASQ378T,E145 ,4000.0,AVP,green,NO,Wilkes-Barre-Scranton,PENNSYLVANIA,2016-06-11 03:37:00,2016,NO,PENNSYLVANIA,green
2016-06-13,150,AWI3974,CRJ2,5000.0,PHL,red,NO,Philadelphia,PENNSYLVANIA,2016-06-13 01:50:00,2016,NO,PENNSYLVANIA,red
2016-06-17,2149,N481LF,EC145,3300.0,ZER,blue,NO,Pottsville,PENNSYLVANIA,2016-06-17 21:49:00,2016,NO,PENNSYLVANIA,blue
2016-06-21,250,N2169Y,C172,3500.0,CXY,green,NO,Harrisburg,PENNSYLVANIA,2016-06-21 02:50:00,2016,NO,PENNSYLVANIA,green
2016-06-21,1915,UPS1153,B752,3500.0,PHL,green-blue,NO,Philadelphia,PENNSYLVANIA,2016-06-21 19:15:00,2016,NO,PENNSYLVANIA,"blue,green"
2016-06-25,130,SKW3567,CRJ2,3000.0,ABE,green,NO,Allentown,PENNSYLVANIA,2016-06-25 01:30:00,2016,NO,PENNSYLVANIA,green
2016-07-01,132,AAL1798,A321,2100.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-07-01 01:32:00,2016,NO,PENNSYLVANIA,green
2016-07-03,210,SWA5592,B737,4500.0,PIT,green,NO,Pittsburgh,PENNSYLVANIA,2016-07-03 02:10:00,2016,NO,PENNSYLVANIA,green
2016-07-18,345,UAL1655,B737 ,10000.0,FJC,green,NO,Allentown,PENNSYLVANIA,2016-07-18 03:45:00,2016,NO,PENNSYLVANIA,green
2016-07-19,214,N1934G,C172,4500.0,ABE,green,NO,Allentown,PENNSYLVANIA,2016-07-19 02:14:00,2016,NO,PENNSYLVANIA,green
2016-07-20,308,N1943G,C172 ,3500.0,ETX,green,NO,East Texas,PENNSYLVANIA,2016-07-20 03:08:00,2016,NO,PENNSYLVANIA,green
2016-07-21,144,AAL482,A320,3000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-07-21 01:44:00,2016,NO,PENNSYLVANIA,green
2016-07-22,229,CHOPR6,HELO,1000.0,PNE,unkn,NO,Philadelphia,PENNSYLVANIA,2016-07-22 02:29:00,2016,NO,PENNSYLVANIA,unknown
2016-07-22,247,N5331G,C172,4500.0,RDG,green,NO,Reading,PENNSYLVANIA,2016-07-22 02:47:00,2016,NO,PENNSYLVANIA,green
2016-07-22,349,CHOPPER6,HELO ,1000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-07-22 03:49:00,2016,NO,PENNSYLVANIA,green
2016-07-24,115,N18JC,COUR,1200.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-07-24 01:15:00,2016,NO,PENNSYLVANIA,green
2016-07-24,403,FFT920,A319,4000.0,PNE,green,NO,Philadelphia,PENNSYLVANIA,2016-07-24 04:03:00,2016,NO,PENNSYLVANIA,green
2016-07-25,209,TRP3,HELO,1300.0,PHL,green,,Philadelphia,PENNSYLVANIA,2016-07-25 02:09:00,2016,,PENNSYLVANIA,green
2016-07-25,345,OMAHA2,HELO,2700.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-07-25 03:45:00,2016,NO,PENNSYLVANIA,green
2016-07-27,128,SKW3568,CRJ2,3000.0,ABE,green,NO,Allentown,PENNSYLVANIA,2016-07-27 01:28:00,2016,NO,PENNSYLVANIA,green
2016-07-28,55,DAL2162,A319,8000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-07-28 00:55:00,2016,NO,PENNSYLVANIA,green
2016-07-28,127,ASQ4308,E45X/L,19000.0,N43,green,NO,Easton,PENNSYLVANIA,2016-07-28 01:27:00,2016,NO,PENNSYLVANIA,green
2016-07-29,55,JIA5244,CRJ9,8000.0,PTW,green,NO,Pottstown,PENNSYLVANIA,2016-07-29 00:55:00,2016,NO,PENNSYLVANIA,green
2016-08-04,416,UPS557,B752,6000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-08-04 04:16:00,2016,NO,PENNSYLVANIA,green
2016-08-05,300,RPA4594,E170,11000.0,PIT,green,NO,Pittsburgh,PENNSYLVANIA,2016-08-05 03:00:00,2016,NO,PENNSYLVANIA,green
2016-08-08,110,JBU760,E190 ,3000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-08-08 01:10:00,2016,NO,PENNSYLVANIA,green
2016-08-09,245,SWA1142,B737,13000.0,LNS,green,NO,Lancaster,PENNSYLVANIA,2016-08-09 02:45:00,2016,NO,PENNSYLVANIA,green
2016-08-11,40,AWI3912,CRJ2,4000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-08-11 00:40:00,2016,NO,PENNSYLVANIA,green
2016-08-11,2310,OPT480,BE40,30000.0,PNE,blue,NO,Philadelphia,PENNSYLVANIA,2016-08-11 23:10:00,2016,NO,PENNSYLVANIA,blue
2016-08-16,240,RPA3347,E170,26000.0,AVP,green,NO,Wilkes-Barre-Scranton,PENNSYLVANIA,2016-08-16 02:40:00,2016,NO,PENNSYLVANIA,green
2016-08-19,401,AAL591,A321,6000.0,PNE,green,NO,Philadelphia,PENNSYLVANIA,2016-08-19 04:01:00,2016,NO,PENNSYLVANIA,green
2016-08-21,305,N830,H25B/L,8000.0,LNS,green,NO,Lancaster,PENNSYLVANIA,2016-08-21 03:05:00,2016,NO,PENNSYLVANIA,green
2016-08-26,315,AAL792,A319 ,4000.0,PNE,green,NO,Philadelphia,PENNSYLVANIA,2016-08-26 03:15:00,2016,NO,PENNSYLVANIA,green
2016-08-29,20,AAL734,A321,4000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-08-29 00:20:00,2016,NO,PENNSYLVANIA,green
2016-08-30,245,SWA2119,B737 ,6000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-08-30 02:45:00,2016,NO,PENNSYLVANIA,green
2016-09-02,45,AAL1840,A319,6000.0,PIT,green,NO,Pittsburgh,PENNSYLVANIA,2016-09-02 00:45:00,2016,NO,PENNSYLVANIA,green
2016-09-02,213,RPA3369,E75/L,18200.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-09-02 02:13:00,2016,NO,PENNSYLVANIA,green
2016-09-02,405,DAL1624,MD90,4000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-09-02 04:05:00,2016,NO,PENNSYLVANIA,green
2016-09-02,454,UAL602,B739,35000.0,HZL,green,NO,Hazleton,PENNSYLVANIA,2016-09-02 04:54:00,2016,NO,PENNSYLVANIA,green
2016-09-02,457,UAL1130,B737,37000.0,HZL,green,NO,Hazleton,PENNSYLVANIA,2016-09-02 04:57:00,2016,NO,PENNSYLVANIA,green
2016-09-05,103,ACA963,B763/L,37000.0,REC,orange-red,NO,Revloc,PENNSYLVANIA,2016-09-05 01:03:00,2016,NO,PENNSYLVANIA,"orange,red"
2016-09-06,842,SK4,B06,2200.0,AGC,purple,NO,Pittsburgh,PENNSYLVANIA,2016-09-06 08:42:00,2016,NO,PENNSYLVANIA,purple
2016-09-08,150,N600ME,F900,10000.0,PIT,green,NO,Pittsburgh,PENNSYLVANIA,2016-09-08 01:50:00,2016,NO,PENNSYLVANIA,green
2016-09-08,1200,BANDT96,UH60A,1700.0,RAV,blue,NO,Ravine,PENNSYLVANIA,2016-09-08 12:00:00,2016,NO,PENNSYLVANIA,blue
2016-09-11,205,LV1,HELICOPTER,2500.0,ABE,green,NO,Allentown,PENNSYLVANIA,2016-09-11 02:05:00,2016,NO,PENNSYLVANIA,green
2016-09-12,240,DAL1624,MD90,4000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-09-12 02:40:00,2016,NO,PENNSYLVANIA,green
2016-09-16,50,PDT4941,E145,2400.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-09-16 00:50:00,2016,NO,PENNSYLVANIA,green
2016-09-20,400,SWA2197,B737/L,12000.0,PIT,green,NO,Pittsburgh,PENNSYLVANIA,2016-09-20 04:00:00,2016,NO,PENNSYLVANIA,green
2016-09-22,238,FFT1024,A320,3000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-09-22 02:38:00,2016,NO,PENNSYLVANIA,green
2016-09-23,115,N534KS,C172,2600.0,LBE,green,NO,Latrobe,PENNSYLVANIA,2016-09-23 01:15:00,2016,NO,PENNSYLVANIA,green
2016-09-23,227,AAL276,A319 ,8000.0,6PS0,blue,NO,Ellwood City,PENNSYLVANIA,2016-09-23 02:27:00,2016,NO,PENNSYLVANIA,blue
2016-09-23,227,AAL726,A319,8000.0,PIT,blue,NO,Pittsburgh,PENNSYLVANIA,2016-09-23 02:27:00,2016,NO,PENNSYLVANIA,blue
2016-09-24,32,N52516,C172,6500.0,PHL,green-white,NO,Philadelphia,PENNSYLVANIA,2016-09-24 00:32:00,2016,NO,PENNSYLVANIA,"green,white"
2016-10-01,250,FLG4107,CRJ2,1000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-10-01 02:50:00,2016,NO,PENNSYLVANIA,green
2016-10-01,255,FLG4167,CRJ7,1000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-10-01 02:55:00,2016,NO,PENNSYLVANIA,green
2016-10-04,240,JBU514,A320,36000.0,AVP,green-white,NO,Wilkes-Barre-Scranton,PENNSYLVANIA,2016-10-04 02:40:00,2016,NO,PENNSYLVANIA,"green,white"
2016-10-05,145,ST11,HELO,2200.0,4G0,green,NO,Monroeville   ,PENNSYLVANIA,2016-10-05 01:45:00,2016,NO,PENNSYLVANIA,green
2016-10-05,145,MEDIVAC11,HELO ,2200.0,4G0,green,NO,Monroeville   ,PENNSYLVANIA,2016-10-05 01:45:00,2016,NO,PENNSYLVANIA,green
2016-10-05,238,SCX249,B738,31000.0,AGC,green,NO,Pittsburgh,PENNSYLVANIA,2016-10-05 02:38:00,2016,NO,PENNSYLVANIA,green
2016-10-05,300,RPA3442,E75,6000.0,AGC,green,NO,Pittsburgh,PENNSYLVANIA,2016-10-05 03:00:00,2016,NO,PENNSYLVANIA,green
2016-10-09,2328,N8120F,PA28,5500.0,MXE,blue,NO,Modena,PENNSYLVANIA,2016-10-09 23:28:00,2016,NO,PENNSYLVANIA,blue
2016-10-17,225,PITT82,C130,2400.0,PIT,green,NO,Pittsburgh,PENNSYLVANIA,2016-10-17 02:25:00,2016,NO,PENNSYLVANIA,green
2016-10-18,220,ASQ4224,E145,24000.0,AVP,green,NO,Wilkes-Barre-Scranton,PENNSYLVANIA,2016-10-18 02:20:00,2016,NO,PENNSYLVANIA,green
2016-10-25,2250,LLION1,AS55,1500.0,CXY,green,NO,Harrisburg,PENNSYLVANIA,2016-10-25 22:50:00,2016,NO,PENNSYLVANIA,green
2016-10-25,2338,LIFELINE 1,HELO ,1500.0,CXY,green,NO,Harrisburg,PENNSYLVANIA,2016-10-25 23:38:00,2016,NO,PENNSYLVANIA,green
2016-10-30,11,PDT2919,DH8A,5000.0,ABE,green,NO,Allentown ,PENNSYLVANIA,2016-10-30 00:11:00,2016,NO,PENNSYLVANIA,green
2016-11-04,2104,407CC,B407,1100.0,PIT,green,NO,Pittsburgh,PENNSYLVANIA,2016-11-04 21:04:00,2016,NO,PENNSYLVANIA,green
2016-11-08,238,FFT504,A320/L,13000.0,ABE,green,NO,Allentown,PENNSYLVANIA,2016-11-08 02:38:00,2016,NO,PENNSYLVANIA,green
2016-11-13,2240,EJA397,C680,3000.0,AGC,green,NO,Pittsburgh,PENNSYLVANIA,2016-11-13 22:40:00,2016,NO,PENNSYLVANIA,green
2016-11-16,1117,N305DL,CL35,5000.0,AGC,green,NO,Pittsburgh ,PENNSYLVANIA,2016-11-16 11:17:00,2016,NO,PENNSYLVANIA,green
2016-11-18,145,TEAM49,DC10,9000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-11-18 01:45:00,2016,NO,PENNSYLVANIA,green
2016-11-19,2333,RPA4573,E170,1300.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-11-19 23:33:00,2016,NO,PENNSYLVANIA,green
2016-11-20,105,AAL1755,E190,4000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-11-20 01:05:00,2016,NO,PENNSYLVANIA,green
2016-11-23,230,PDT4798,E145,4000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-11-23 02:30:00,2016,NO,PENNSYLVANIA,green
2016-11-23,2230,DAL1328,B717,2100.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-11-23 22:30:00,2016,NO,PENNSYLVANIA,green
2016-11-24,115,N981WL,DA40 ,5000.0,SEG,green,NO,Selinsgrove,PENNSYLVANIA,2016-11-24 01:15:00,2016,NO,PENNSYLVANIA,green
2016-11-27,525,N382PH,EC135,4000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-11-27 05:25:00,2016,NO,PENNSYLVANIA,green
2016-11-28,400,RPA4498,E170,4000.0,PIT     ,green,NO,Pittsburgh,PENNSYLVANIA,2016-11-28 04:00:00,2016,NO,PENNSYLVANIA,green
2016-11-30,329,GGN7306,CRJ1,4000.0,PIT     ,green,NO,Pittsburgh,PENNSYLVANIA,2016-11-30 03:29:00,2016,NO,PENNSYLVANIA,green
2016-12-02,2330,AWI4083,CRJ2,3000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-12-02 23:30:00,2016,NO,PENNSYLVANIA,green
2016-12-06,519,SPUR72,DC10,7000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-12-06 05:19:00,2016,NO,PENNSYLVANIA,green
2016-12-06,1100,ARMOUR1,A139,2500.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-12-06 11:00:00,2016,NO,PENNSYLVANIA,green
2016-12-11,400,DAL248,B712,1500.0,ABE,green,NO,Allentown  ,PENNSYLVANIA,2016-12-11 04:00:00,2016,NO,PENNSYLVANIA,green
2016-12-12,2310,N412PJ,DA40,3000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-12-12 23:10:00,2016,NO,PENNSYLVANIA,green
2016-12-15,2213,LNLV7,EC135,2500.0,ABE,green,NO,Allentown  ,PENNSYLVANIA,2016-12-15 22:13:00,2016,NO,PENNSYLVANIA,green
2016-12-16,2213,LV7,EC35 ,2500.0,ETX,green,NO,East Texas,PENNSYLVANIA,2016-12-16 22:13:00,2016,NO,PENNSYLVANIA,green
2016-12-19,33,VTE1216,BE40,4000.0,PIT,white,NO,Pittsburgh,PENNSYLVANIA,2016-12-19 00:33:00,2016,NO,PENNSYLVANIA,white
2016-12-19,36,AWI4098,CRJ2,2400.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-12-19 00:36:00,2016,NO,PENNSYLVANIA,green
2016-12-19,40,JIA5244,CRJ9,2400.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-12-19 00:40:00,2016,NO,PENNSYLVANIA,green
2016-12-21,2330,CHOPER3,S76 (SIKORSKY - S-7,800.0,PNE,green,NO,Philadelphia,PENNSYLVANIA,2016-12-21 23:30:00,2016,NO,PENNSYLVANIA,green
2016-12-24,307,UAL1651,B739,4000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-12-24 03:07:00,2016,NO,PENNSYLVANIA,green
2016-12-27,32,RPA4386,E170,6000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-12-27 00:32:00,2016,NO,PENNSYLVANIA,green
2016-12-28,149,N437SC,C172,5500.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-12-28 01:49:00,2016,NO,PENNSYLVANIA,green
2016-12-28,2330,CNS124,PC12,5000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-12-28 23:30:00,2016,NO,PENNSYLVANIA,green
2016-12-31,232,JIA5168,CRJ9,5000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-12-31 02:32:00,2016,NO,PENNSYLVANIA,green
2016-12-31,2222,JIA5299,CRJ2,3000.0,PHL,green,NO,Philadelphia,PENNSYLVANIA,2016-12-31 22:22:00,2016,NO,PENNSYLVANIA,green
2017-01-06,38,PDT4849,DH8A,1500.0,ABE,green and red,NO,Allentown,PENNSYLVANIA,2017-01-06 00:38:00,2017,NO,PENNSYLVANIA,"green,red"
2017-01-13,2355,MLN977,G280,2800.0,AGC,green,NO,Pittsburgh,PENNSYLVANIA,2017-01-13 23:55:00,2017,NO,PENNSYLVANIA,green
